,VALUEMWHMETERINGDATA_customerES_1,VALUEMWHMETERINGDATA_customerES_100,VALUEMWHMETERINGDATA_customerES_104,VALUEMWHMETERINGDATA_customerES_107,VALUEMWHMETERINGDATA_customerES_109,VALUEMWHMETERINGDATA_customerES_11,VALUEMWHMETERINGDATA_customerES_114,VALUEMWHMETERINGDATA_customerES_115,VALUEMWHMETERINGDATA_customerES_117,VALUEMWHMETERINGDATA_customerES_126,VALUEMWHMETERINGDATA_customerES_127,VALUEMWHMETERINGDATA_customerES_129,VALUEMWHMETERINGDATA_customerES_130,VALUEMWHMETERINGDATA_customerES_140,VALUEMWHMETERINGDATA_customerES_143,VALUEMWHMETERINGDATA_customerES_148,VALUEMWHMETERINGDATA_customerES_151,VALUEMWHMETERINGDATA_customerES_154,VALUEMWHMETERINGDATA_customerES_162,VALUEMWHMETERINGDATA_customerES_164,VALUEMWHMETERINGDATA_customerES_167,VALUEMWHMETERINGDATA_customerES_169,VALUEMWHMETERINGDATA_customerES_175,VALUEMWHMETERINGDATA_customerES_179,VALUEMWHMETERINGDATA_customerES_180,VALUEMWHMETERINGDATA_customerES_182,VALUEMWHMETERINGDATA_customerES_183,VALUEMWHMETERINGDATA_customerES_186,VALUEMWHMETERINGDATA_customerES_188,VALUEMWHMETERINGDATA_customerES_19,VALUEMWHMETERINGDATA_customerES_190,VALUEMWHMETERINGDATA_customerES_199,VALUEMWHMETERINGDATA_customerES_2,VALUEMWHMETERINGDATA_customerES_201,VALUEMWHMETERINGDATA_customerES_202,VALUEMWHMETERINGDATA_customerES_207,VALUEMWHMETERINGDATA_customerES_209,VALUEMWHMETERINGDATA_customerES_210,VALUEMWHMETERINGDATA_customerES_213,VALUEMWHMETERINGDATA_customerES_214,VALUEMWHMETERINGDATA_customerES_216,VALUEMWHMETERINGDATA_customerES_225,VALUEMWHMETERINGDATA_customerES_226,VALUEMWHMETERINGDATA_customerES_232,VALUEMWHMETERINGDATA_customerES_234,VALUEMWHMETERINGDATA_customerES_242,VALUEMWHMETERINGDATA_customerES_244,VALUEMWHMETERINGDATA_customerES_247,VALUEMWHMETERINGDATA_customerES_263,VALUEMWHMETERINGDATA_customerES_265,VALUEMWHMETERINGDATA_customerES_266,VALUEMWHMETERINGDATA_customerES_267,VALUEMWHMETERINGDATA_customerES_269,VALUEMWHMETERINGDATA_customerES_270,VALUEMWHMETERINGDATA_customerES_273,VALUEMWHMETERINGDATA_customerES_274,VALUEMWHMETERINGDATA_customerES_282,VALUEMWHMETERINGDATA_customerES_297,VALUEMWHMETERINGDATA_customerES_298,VALUEMWHMETERINGDATA_customerES_30,VALUEMWHMETERINGDATA_customerES_300,VALUEMWHMETERINGDATA_customerES_307,VALUEMWHMETERINGDATA_customerES_31,VALUEMWHMETERINGDATA_customerES_311,VALUEMWHMETERINGDATA_customerES_312,VALUEMWHMETERINGDATA_customerES_313,VALUEMWHMETERINGDATA_customerES_334,VALUEMWHMETERINGDATA_customerES_335,VALUEMWHMETERINGDATA_customerES_336,VALUEMWHMETERINGDATA_customerES_39,VALUEMWHMETERINGDATA_customerES_40,VALUEMWHMETERINGDATA_customerES_44,VALUEMWHMETERINGDATA_customerES_45,VALUEMWHMETERINGDATA_customerES_46,VALUEMWHMETERINGDATA_customerES_48,VALUEMWHMETERINGDATA_customerES_5,VALUEMWHMETERINGDATA_customerES_59,VALUEMWHMETERINGDATA_customerES_60,VALUEMWHMETERINGDATA_customerES_61,VALUEMWHMETERINGDATA_customerES_62,VALUEMWHMETERINGDATA_customerES_63,VALUEMWHMETERINGDATA_customerES_64,VALUEMWHMETERINGDATA_customerES_66,VALUEMWHMETERINGDATA_customerES_67,VALUEMWHMETERINGDATA_customerES_69,VALUEMWHMETERINGDATA_customerES_70,VALUEMWHMETERINGDATA_customerES_72,VALUEMWHMETERINGDATA_customerES_74,VALUEMWHMETERINGDATA_customerES_76,VALUEMWHMETERINGDATA_customerES_80,VALUEMWHMETERINGDATA_customerES_89,VALUEMWHMETERINGDATA_customerES_90,VALUEMWHMETERINGDATA_customerES_92,VALUEMWHMETERINGDATA_customerES_93,VALUEMWHMETERINGDATA_customerES_94,VALUEMWHMETERINGDATA_customerES_96,VALUEMWHMETERINGDATA_customerES_97,VALUEMWHMETERINGDATA_customerES_98
23073,0.0062055737,0.03675609,0.06724259,0.014609813,0.09529203,0.02395908,1.242991,0.7059358,0.14294215,0.0037161093,0.00090868527,0.262067,0.16312337,0.118882425,0.1937417,0.059537485,0.12651318,0.04090895,0.042120993,0.04996207,0.03661086,0.062321264,3.233021e-05,0.059261523,0.020068923,0.020657385,0.0,0.0012691496,0.00024656576,2.7842784,0.13682212,0.0017712617,0.00024322953,0.0044374177,0.20702854,0.8564333,0.27801794,0.34541818,0.39493975,0.004141854,0.00089270604,0.0005441879,0.00049465126,2.0274262,0.0006971137,0.047748785,0.50927424,0.0010446226,0.033488702,0.009820628,1.4538689,2.041403,0.020868683,0.0045464756,0.09707291,0.042758442,0.09814224,0.026464146,0.7550416,0.07075425,0.005515619,1.033063,0.0060830703,0.015297766,0.009618436,0.055670008,0.06271879,0.020802274,0.10115925,0.20343006,0.034130845,0.10187895,0.09812008,1.6630685,0.022599202,0.020390375,3.892752e-06,0.20165777,0.6529808,0.35986915,0.18848664,0.24141765,0.029840782,1.4546326,0.023260698,3.8687658,1.5884372,0.568226,0.56912905,0.7336218,1.0721264,0.26155153,2.9321902,0.00026207627,0.0012388825,0.025741307,0.12456279,0.021211244
23074,0.0059213187,0.036406077,0.07071915,0.015163859,0.08932544,0.018802214,1.3652039,0.9044987,0.13012238,0.0034593702,0.00046930744,0.20866,0.10228025,0.088681504,0.19359787,0.048519824,0.15282083,0.027032152,0.036815844,0.055680573,0.035080567,0.06461368,3.233021e-05,0.04710698,0.024606025,0.024156058,0.0,0.0012691496,0.00023363015,3.1152217,0.13614553,0.0017107136,0.00025754402,0.0046458947,0.1787528,0.39842197,-0.12959684,0.28045195,0.10133372,0.0040287836,0.0024550427,0.0005441879,0.00043879464,2.1518779,0.0006971137,0.040336516,0.48558074,0.0009221494,0.0361961,0.009198879,1.542887,1.8007108,0.010859757,0.008959675,0.048013605,0.046896487,0.15069893,0.023758445,0.8736617,0.04367634,0.005604748,1.0080018,0.0065438394,0.017598454,0.011062826,0.051035255,0.054177705,0.023016686,0.116667956,0.1708811,0.040785417,0.035637856,0.21555716,1.6283976,0.02383691,0.019458538,3.892752e-06,0.16017596,0.6887753,0.6670474,0.12578264,0.30003083,0.02531173,1.3501139,-0.017670684,2.3411705,1.1611845,0.62668157,0.59430426,0.8409676,1.2619816,0.15093438,2.4294045,0.00025537546,0.001236609,0.02386701,0.2994622,0.0175775
23075,0.005718898,0.03694422,0.06523712,0.015963122,0.07625739,0.020222828,1.1875492,0.89854354,0.102089785,0.0025964307,0.0011649415,0.02283975,0.06387045,0.09316116,0.23097222,0.051293217,0.07423977,0.025185574,0.030089814,0.04441648,0.036361884,0.06098397,3.233021e-05,0.012202892,0.019548152,0.023467543,0.0,0.00017965911,0.00016707725,3.2663953,0.12840058,0.002474359,0.00032160332,0.00397762,0.1053979,0.20653972,-0.07124265,0.24041684,0.2636586,0.0022088892,0.0014064375,0.0005129359,0.00043879464,1.4320809,0.0006391624,0.031004297,0.540004,0.0009161833,0.020028066,0.0073420876,1.5540856,1.5165069,0.0071343523,0.014532675,0.025408871,0.032431025,0.16684194,0.018866604,0.745546,0.03820728,0.004238491,0.6753661,7.06021e-05,0.24850139,0.0123155955,0.055135265,0.043033205,0.027627487,0.08311783,0.15161632,0.028304076,0.07692173,0.21479627,1.7331601,0.024752354,0.023220139,3.892752e-06,0.22391403,0.7475136,0.23343994,0.14972816,0.33947387,0.021360116,0.89234185,0.15641217,3.5276055,1.5688725,0.57039046,0.38538802,0.7631656,1.2158006,0.13404444,1.5525601,0.00025537546,0.001236609,0.021440562,0.3010302,0.018488763
23076,0.0044281906,0.036602065,0.06275595,0.014565492,0.08484211,0.022532227,1.4354997,0.82980573,0.10277569,0.002500538,0.0012444599,0.014526482,0.07501973,0.042787798,0.22046523,0.034980148,0.090877876,0.024720516,0.02932136,0.032648265,0.030661682,0.061524544,3.233021e-05,0.005194369,0.019342259,0.012935129,0.0,0.00017965911,0.00016707725,3.369244,0.1205378,0.0025919692,0.0003090363,0.0030797862,0.1167692,0.19623287,-0.12250868,0.22161268,0.2785244,0.0018357468,0.0013920341,0.0005129359,0.00043879464,1.6056031,0.0006391624,0.02831333,0.55214536,0.00089040457,0.019653058,0.00824563,1.8260583,1.4973934,0.007849651,0.017112834,0.024973597,0.025758715,0.0684415,0.014647442,0.6866624,0.03233282,0.0045386944,0.5818447,0.010208064,0.2200338,0.012505153,0.052820534,0.047462586,0.027174724,0.08890847,0.12585583,0.020612705,0.06966594,0.193729,1.8261538,0.022780301,0.02266102,3.892752e-06,0.24080245,0.7374713,0.4142173,0.17602217,0.326203,0.016102074,0.8342231,0.20568119,3.4066732,1.5716553,0.5253006,0.33194217,0.6467202,1.0905305,0.19894567,1.5750216,0.00025537546,0.0011756851,0.022290511,0.2841324,0.013511493
23077,0.004326793,0.034781344,0.056648027,0.015222559,0.057570286,0.024945408,1.5227947,0.86180407,0.105669715,0.0027586983,0.0011751925,0.014272431,0.05849848,0.042563114,0.18950751,0.02085018,0.0923417,0.026868332,0.032781817,0.028851012,0.029212052,0.053158537,3.233021e-05,0.017350294,0.0073485007,0.013730347,0.0,0.0001615272,0.00015143745,3.301293,0.116855934,0.0025106992,0.0003090363,0.001681662,0.1335832,0.34608206,-0.13901512,0.18933253,0.2846151,0.0012747307,0.0010647041,0.0005129359,0.00038461934,1.5584784,0.0006391624,0.024980074,0.51715004,0.0008453301,0.00065270916,0.00794676,1.4792188,1.7461313,0.007405885,0.016993066,0.027271535,0.011598153,0.20853318,0.008971514,0.6547321,0.034819018,0.0042881137,0.58513993,0.0012499822,0.22357257,0.009760688,0.044247642,0.031143831,0.02644516,0.054696724,0.11743561,0.018558472,0.07608159,0.22078885,1.6344582,0.02746978,0.024088992,3.892752e-06,0.25277022,0.709002,0.43480313,0.07987578,0.24151224,0.0152821485,1.1298286,0.1658804,3.163331,1.5228732,0.81670886,0.31038228,0.77566504,1.0983138,0.11580411,1.4166106,0.00025196682,0.0011935784,0.02167564,0.2876079,0.014923009
23078,0.003259568,0.035222556,0.05773003,0.015152967,0.05901919,0.021879382,1.8702759,0.9206114,0.08916058,0.0031601842,0.0011751925,0.015731942,0.0593455,0.043834038,0.20035988,0.023406006,0.09730793,0.019536123,0.033511594,0.030704694,0.02949902,0.049335126,3.233021e-05,0.011088203,0.008323597,0.0120997485,0.0,0.0001615272,0.00015143745,3.4317274,0.11557042,0.0020363505,0.00029498522,0.0015598703,0.13208117,0.18709925,-0.15315083,0.18919222,0.16809908,0.0011387077,0.0010647041,0.0005129359,0.00034869974,1.3884842,0.0006391624,0.022146711,0.5101121,0.0008768019,-0.003567874,0.004659642,1.4576085,1.7566968,0.0073458636,0.013646036,0.05221505,0.011849024,0.19303408,0.010035526,0.70942426,0.020259736,0.0035279822,0.7043285,0.010814592,0.33022168,0.01088818,0.047472805,0.029091971,0.027459282,0.06183727,0.10853879,0.015017308,0.07757566,0.21464416,1.2963922,0.03049734,0.024359507,3.892752e-06,0.2458981,0.6780212,0.45338413,0.071950965,0.261992,0.01635093,1.2314926,0.13971828,3.5835505,1.5232055,1.0645471,0.33536935,0.772218,1.129158,0.2078761,1.188383,0.0002327835,0.0012241574,0.021301858,0.29005155,0.016275061
23079,0.003868735,0.03565062,0.05487879,0.0146307275,0.05642265,0.016411962,2.001166,0.79775226,0.07060064,0.004340366,0.0004380041,0.049923744,0.07323274,0.10462795,0.30564493,0.015910706,0.09034053,0.010722187,0.03715738,0.026917294,0.022688795,0.05131749,3.233021e-05,0.014167785,0.0061753476,0.012791321,0.0,0.0001615272,0.00015143745,3.503378,0.10547182,0.0020951228,0.00026853947,0.0009669209,0.13528305,0.27365527,-0.131941,0.09499538,0.024995083,0.0026982275,0.0015496422,0.0005712381,0.00034869974,1.2598778,0.00071272184,0.02571745,0.5125915,0.0007288348,0.017475627,0.0063424343,1.7487301,1.6904619,0.007189998,0.007674575,0.06847472,-0.0005001364,0.20207353,0.007647708,0.65998995,0.021580111,0.0029550467,0.8042482,0.0009235031,0.23955047,0.005890576,0.055833265,0.009425213,0.02607114,0.10677406,0.1338806,0.017093047,0.011255592,0.32691294,1.4597034,0.02639322,0.021074938,3.892752e-06,0.1628451,0.6758543,0.38099906,0.08541872,0.32172373,0.014117369,1.2629502,0.12971196,2.6263525,1.4456533,1.1383564,0.5982775,1.3325775,1.3998206,0.21914425,1.3273207,0.0002327835,0.0011854096,0.021182487,0.30070105,0.012797697
23080,0.0035238294,0.032364532,0.04943989,0.0138937915,0.053986687,0.016603913,2.4584258,0.84266865,0.049555633,0.004340366,0.0004380041,0.108878024,0.09818068,0.10556366,0.33965126,0.023949316,0.09626931,0.01389901,0.04310178,0.027657114,0.025348026,0.051849257,3.233021e-05,0.026522782,0.0059643984,0.011106313,0.0,0.0001615272,0.00015143745,3.5723023,0.10639744,0.0021888434,0.00026853947,0.0009979557,0.13376066,0.20916834,-0.08057379,0.13869259,0.18282817,0.0019031678,0.0016466944,0.0006363898,0.00034869974,1.3330395,0.0007007487,0.026842905,0.5182555,0.0006870487,0.001831116,0.0036298186,1.598969,1.6727656,0.0071802,0.0035375608,0.019655768,0.006628145,0.19086428,0.007950308,0.6750606,0.014807761,0.0029873988,1.1550112,0.0005022754,0.30764806,0.006211011,0.06565773,0.01710712,0.026666634,0.11693146,0.058504563,0.01863567,0.009413335,0.2949377,1.5263468,0.022409575,0.020597227,3.892752e-06,0.2508605,0.6369009,0.4470749,0.09205665,0.32422253,0.014372761,1.3211064,0.22028488,2.3150215,1.4448912,1.2189512,0.53701144,2.6687443,1.4866904,0.16435471,1.6459327,0.00022406917,0.0011854096,0.021081155,0.32787672,0.009431836
23081,0.0039103506,0.030813277,0.04672528,0.013204308,0.05470741,0.017806897,2.8671644,0.61729306,0.04415788,0.003652746,0.0005405827,0.09571237,0.13585952,0.08387821,0.4254726,0.030805567,0.11777927,0.012745431,0.046203915,0.026571555,0.02708713,0.057195883,3.233021e-05,0.041600056,0.008008771,0.011984826,0.0,0.00020311336,0.00015143745,3.297063,0.10150399,0.0021204012,0.0002700235,0.0008907203,0.17098969,0.2141082,-0.058196083,0.28571698,0.14051133,0.0019031678,0.0009050752,0.0006363898,0.00034869974,1.3542596,0.00073119585,0.022138461,0.5051723,0.0007528037,0.0020924353,0.0064992555,1.5418291,1.7049721,0.0071166367,0.0039859256,0.19352251,0.007985335,0.14551677,0.009100226,0.5369176,0.016302506,0.003007472,2.0352657,0.009159818,0.3024265,0.005684808,0.052358866,0.0077538867,0.02526574,0.15100795,0.06369504,0.021577805,0.014135289,0.30688617,1.2778606,0.02157419,0.020664584,3.892752e-06,0.18572828,0.63030124,0.48926517,0.09746972,0.71061087,0.014740823,1.324734,0.4063961,2.0303957,1.5540395,1.3488742,0.5243819,2.7799242,1.3427421,0.25772595,1.6567261,0.00022406917,0.0011491779,0.019268887,0.33666995,0.009920816
23082,0.0038760926,0.029387651,0.040639706,0.014165879,0.055626288,0.017245302,2.6713269,0.59357023,0.04007334,0.0035963631,0.00046327175,0.10023275,0.1271821,0.11515148,0.47879577,0.028096229,0.106347546,0.013160936,0.046885777,0.025840359,0.026436897,0.0537054,3.233021e-05,0.0432421,0.008300972,0.0127099715,0.0,0.00020311336,0.00015143745,3.1435597,0.10220181,0.0025060677,0.0002700235,0.0012423641,0.18952088,0.22753468,0.41936082,0.27253312,0.10841317,0.0022239536,0.001035834,0.0006363898,0.00034869974,1.4576037,0.00073119585,0.025006339,0.506867,0.00070193235,0.052557122,0.3334545,1.6373812,1.377851,0.007777067,0.008252765,0.16772704,0.0078040976,-0.064125165,0.008762113,0.45407495,0.022890572,0.0030609895,2.226591,0.010112166,0.31207934,0.0051706242,0.046968065,0.0042243726,0.016518705,0.15566292,0.061719183,0.019214252,0.036656816,0.2553841,1.0120424,0.020292064,0.02280858,3.892752e-06,0.12559158,0.6389228,0.3565117,0.021610212,0.5428175,0.013734941,1.2046103,0.10099472,2.399025,1.5002836,1.2110677,0.60367244,2.631888,1.1422682,0.17640866,1.9702395,0.00020886117,0.0011336403,0.020504592,0.33123425,0.009859291
23083,0.0018765993,0.032347944,0.03393876,0.014649508,0.055056736,0.017347232,2.925039,0.5145017,0.03598338,0.0033048217,0.000489656,0.11245233,0.12930733,0.14379759,0.4348125,0.029384052,0.109107204,0.016313784,0.042499386,0.031840336,0.029826019,0.049485125,3.233021e-05,0.040186312,0.0053843167,0.015051232,0.0,0.00013857616,0.00015143745,3.0798488,0.10465784,0.0016694788,0.00036029227,0.0011651564,0.22681436,0.34040308,0.4538098,0.26491576,0.20323299,0.001375285,0.0007477635,0.00043892168,0.00040287504,1.4312985,0.00032073917,0.021991706,0.49318698,0.000652864,0.061847977,0.2445214,1.5585755,1.4198712,0.0065089725,0.006813183,0.11985204,0.0072745793,0.056922,0.008977305,0.62325186,0.031117206,0.0023577802,2.2353535,0.0085364245,0.29123566,0.0052994937,0.026512424,0.010446745,0.020441039,0.14024892,0.08165068,0.02082195,0.07278713,0.30697533,1.0435046,0.022239683,0.028437851,3.892752e-06,0.13006397,0.5552994,0.38710138,0.007822481,0.5084695,0.016896073,1.3506312,0.04981443,3.6192172,1.400854,1.0723753,0.27761465,2.2348676,1.1334704,0.097156845,2.5731173,0.00020886117,0.0012226062,0.024305254,0.14865975,0.011920719
23084,0.0016152104,0.030815773,0.033745646,0.014200208,0.050670374,0.0147014735,3.3094041,0.51676136,0.04185901,0.0031196305,0.000489656,0.100523815,0.1311084,0.17604671,0.4720328,0.029048732,0.09312104,0.013784099,0.045110144,0.028529616,0.028106982,0.041071758,3.233021e-05,0.03955927,0.005187045,0.010964261,0.0,0.00013857616,0.00015143745,2.7619925,0.10061496,0.0016479552,0.00036259094,0.0010841058,0.22626849,0.2912397,0.5334904,0.27793762,0.48280454,0.0013244875,0.00065992196,0.00043892168,0.00040287504,1.7467083,0.00032073917,0.018640291,0.49116454,0.0007050698,0.061561767,0.24222046,1.2524755,1.4329866,0.00612,0.005832997,0.18757215,0.008234721,0.07867124,0.008644927,0.17850748,0.02510111,0.0022419828,1.8853418,0.008238195,0.29903316,0.0052261036,0.035290997,0.035126626,0.02877477,0.15040605,0.08280678,0.020626271,0.10780656,0.29424462,0.96408087,0.021052698,0.02531633,3.892752e-06,0.15894163,0.75593597,0.353309,0.15053436,0.53509814,0.01938858,1.269509,0.03288108,3.8127487,1.3338989,1.2900648,0.31648335,2.6904182,1.5656822,0.17304122,2.5704234,0.00020886117,0.0012793761,0.023840575,0.12062657,0.011616177
23085,0.0011242232,0.030190095,0.028656675,0.014537742,0.053868234,0.016290667,4.097524,0.75525504,0.039381634,0.002820277,0.00023000225,0.095861115,0.14012359,0.29522616,0.41480494,0.033972554,0.11057734,0.0149929,0.042538434,0.021734994,0.021928947,0.05437178,3.233021e-05,0.035445627,0.004885229,0.012413572,0.0,0.0006919885,4.9492257e-05,2.6305192,0.092509665,0.0005983289,0.00020368444,0.00034104264,0.22110969,0.7976327,1.0429618,0.36179987,0.493837,0.0006788793,0.0005695081,0.0001666552,0.0001557892,1.4979434,0.00010111059,0.01613888,0.25266898,0.00055988465,0.05564159,0.15526184,0.88166535,1.6725621,0.0064848084,0.009812192,0.10362571,0.0095687,0.11826105,0.006224343,0.67716545,0.01637195,0.0020654774,1.7251419,0.014787232,0.27847272,0.004301176,0.025699586,0.07221658,0.03539347,0.15234903,0.09510653,0.021962311,0.14175831,0.3813341,1.8319514,0.02014344,0.01636077,3.892752e-06,0.050394222,0.8098718,0.16149935,0.21921228,0.49900895,0.02360733,1.426186,0.65840846,4.1508307,1.6590009,1.0684773,0.34251687,2.442512,1.7154922,0.4196753,2.9697607,0.00016990199,0.00090362766,0.026049301,0.122356124,0.013729266
23086,0.0011035498,0.033694457,0.026223544,0.01377561,0.05316781,0.015503483,4.2468467,0.77864003,0.037589964,0.0025057592,0.00022123483,0.094678506,0.123842694,0.3064603,0.42239058,0.036169395,0.119882405,0.018942794,0.042610034,0.033821944,0.022083264,0.053285427,3.233021e-05,0.04409396,0.0045809643,0.012296035,0.0,0.0006919885,4.9492257e-05,2.6903865,0.091180116,0.0005707564,0.00018936991,0.00029592606,0.20263377,0.806436,0.91564506,0.37242177,0.48289615,0.00072599703,0.00048232224,0.0001666552,0.00014790718,1.5063814,0.00010111059,0.014871944,0.26186013,0.0005188506,0.057097424,0.15782754,0.8933135,1.6080879,0.00830743,0.009499215,0.074233375,0.008834737,0.12769222,0.0055558686,0.70515746,0.015939012,0.0020203812,1.6458478,0.012338677,0.2886812,0.0039373985,0.025230637,0.07081513,0.029710745,0.14532876,0.09152819,0.021617565,0.14534219,0.34097213,1.7854474,0.018765826,0.015032505,3.892752e-06,0.07975452,0.78694576,0.27686626,0.23696066,0.44691855,0.024691768,1.2853557,0.62389076,3.777936,1.6357194,0.99922305,0.3363817,2.3700922,1.6649117,0.3488646,2.8533196,0.00016990199,0.00085735036,0.02614904,0.10927742,0.011587498
23087,0.0011035498,0.033162147,0.023462437,0.013320159,0.052665308,0.018124923,4.2572494,0.74709713,0.036235753,0.0022711589,0.00020555631,0.10596535,0.13099517,0.3279966,0.43297148,0.037415896,0.108239785,0.018992446,0.041212555,0.03532432,0.021026747,0.05451199,3.233021e-05,0.059810363,0.004259059,0.010254252,0.0,0.0007380509,4.9492257e-05,2.6291587,0.08914784,0.0005392848,0.00017488952,0.00029592606,0.2075491,0.8295233,0.86511827,0.36887223,0.4426115,0.00072599703,0.00048232224,0.0001666552,0.00014790718,1.3445674,0.00010111059,0.015251774,0.26231605,0.0004688346,0.05787863,0.16227098,1.1176276,1.549465,0.0072260154,0.009565796,0.08034227,0.008554714,0.10087578,0.0053962916,0.6812757,0.022134412,0.0019894165,1.6211133,0.011277587,0.3303768,0.003926102,0.026523989,0.06384398,0.029974272,0.14662291,0.11417395,0.021926904,0.15489246,0.34404618,1.7402911,0.017681502,0.014655077,3.892752e-06,0.060013063,0.8047455,0.27864975,0.24805759,0.45456386,0.02555902,1.291732,0.6188865,3.6846037,1.6353291,0.98915404,0.3110154,2.3427956,1.6332681,0.34679413,2.850688,0.00016990199,0.00082172337,0.026246896,0.12573108,0.018882016
23088,0.0010838626,0.026389288,0.02345369,0.013313851,0.05126231,0.017621748,4.290358,0.75985944,0.03453762,0.0022711589,0.00020555631,0.1023021,0.1206595,0.31894994,0.43602774,0.03470268,0.12688911,0.022416845,0.04130999,0.0227451,0.015028529,0.0540932,3.233021e-05,0.09327751,0.0042167706,0.010587516,0.0,0.0007380509,4.9492257e-05,2.6227968,0.087483004,0.00048866693,0.00017488952,0.00029592606,0.21322311,0.8050418,0.9505413,0.3705423,0.45630115,0.00072599703,0.0005198487,0.0001666552,0.00014790718,1.2094449,0.00010111059,0.015022498,0.26048514,0.00049074384,0.058309965,0.16227098,1.1055756,1.6977525,0.0069887573,0.009713181,0.08155875,0.008765613,0.10637442,0.005254138,0.67284614,0.022331506,0.0019894165,1.6421176,0.012365163,0.3055185,0.003926102,0.023593279,0.07000509,0.03167459,0.14665681,0.21846347,0.021788778,0.16393586,0.34855866,1.4226323,0.019912994,0.014476202,3.892752e-06,0.03751301,0.7597007,0.16053973,0.22973752,0.45160398,0.024183692,1.3298366,0.628717,4.0550337,1.4263216,0.92506313,0.32024243,2.2508507,1.5906515,0.42361078,2.8582077,0.00016990199,0.00082172337,0.026032396,0.10858697,0.06721035
23089,0.0010838626,0.02998018,0.023357581,0.01336908,0.052830696,0.01522392,4.29045,0.79011667,0.06720591,0.0022711589,0.00020555631,0.10083797,0.13274728,0.3109129,0.43427712,0.03470268,0.18118465,0.05580571,0.04400013,0.025939394,0.019294875,0.05504662,3.233021e-05,0.14111923,0.004087648,0.009873861,0.0,0.0007380509,4.9492257e-05,2.6428485,0.09235149,0.0005426703,0.00017488952,0.00029477576,0.22634189,0.8029669,0.9805808,0.3835624,0.4763279,0.0006788793,0.0005198487,0.0001666552,0.00014790718,1.2251233,0.00010111059,0.01545924,0.26044118,0.00049074384,0.058177575,0.16192745,1.015395,1.5999749,0.0062014065,0.009637748,0.07101275,0.009317823,0.09323152,0.0060506747,0.6833225,0.025369681,0.0019894165,1.644834,0.015112496,0.30070603,0.0041034305,0.022366893,0.061353203,0.031346522,0.14130941,0.25320464,0.021020416,0.16328849,0.30297133,1.772827,0.020567331,0.014563795,3.892752e-06,0.0598973,0.78441274,0.22134827,0.21667455,0.43962935,0.027558377,1.4011618,0.63943875,4.136762,1.64937,0.95900846,0.33984423,2.329326,1.6382903,0.4483514,2.9135458,0.00016990199,0.0007719906,0.026719388,0.12160074,0.06776004
23090,0.0010838626,0.028861545,0.02210852,0.013520716,0.050888717,0.018406993,4.1622157,0.97776055,0.087520145,0.0021614137,0.00020555631,0.24647416,0.19418752,0.30611876,0.45980328,0.042489983,0.2441235,0.067643784,0.047970448,0.04185929,0.016856728,0.04633888,3.233021e-05,0.13614573,0.004663517,0.013442855,0.0,0.0018738683,4.9492257e-05,2.630761,0.100342974,0.0005457756,0.00017488952,0.00029477576,0.23752868,0.97604966,1.695378,0.4322876,0.56341356,0.0006292341,0.0005759018,0.0001666552,0.00014790718,0.98136646,0.00010111059,0.016227946,0.25147754,0.00056774146,0.059242524,0.1540554,0.93114626,1.9396302,0.007256345,0.009361588,0.15196669,0.02024138,0.14971648,0.015001938,0.62445515,0.017873738,0.0020050397,2.2145197,0.011498361,0.36793962,0.003478768,0.05423363,0.06710908,0.03557611,0.15963924,0.30952984,0.022805259,0.19056682,0.4213962,1.8562744,0.018851291,0.0148916505,3.892752e-06,0.145146,0.76446724,0.96850157,0.23193066,0.66461754,0.02596529,1.3635348,0.7503949,4.26285,1.6752312,1.0759708,0.3594186,2.6551104,1.6205521,0.47541168,3.8559687,0.00016990199,0.00075476925,0.026304511,0.15805092,0.05275919
23091,0.0013248563,0.027967054,0.027682247,0.013110843,0.05544997,0.022140848,4.340602,1.0049053,0.13040711,0.0022699314,0.00020555631,0.2649255,0.30801222,0.24874939,0.40763718,0.06228379,0.2713943,0.07392172,0.047461666,0.056496743,0.016059104,0.053664476,3.233021e-05,0.1452737,0.0057295086,0.008074404,0.0,0.0022668175,4.9492257e-05,2.738503,0.11266982,0.00051252195,0.00017488952,0.0002713735,0.2589891,1.0366416,1.720191,0.47224095,0.62992007,0.0006520032,0.00069120555,0.0001666552,0.00014790718,0.9179958,0.00011202696,0.026888907,0.24645147,0.0006979819,0.057319865,0.1566551,1.0264624,1.871521,0.013431795,0.009334484,0.19330186,0.040540174,0.7587355,0.023294803,0.94511944,0.018344123,0.0021455248,3.9035606,0.0105574,0.5682964,0.0037498032,0.07478188,0.08799126,0.039064474,0.19521073,0.30171177,0.022922173,0.19547208,0.63481194,1.9835948,0.022496477,0.017062403,3.892752e-06,0.23839451,0.76061,0.9430556,0.21252179,0.606731,0.026196452,1.5404418,0.8554003,3.229814,1.5716085,0.99239874,0.71343094,3.1933858,1.6986481,0.59219784,3.9143558,0.00018511,0.0007591447,0.02675412,0.29974502,0.059336144
